codigo,denominacion,grupo_generico,clase
81642440,"CUADRILATERO - RING PARA BOXEO DE MADERA Y METAL","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81642781,"JUEGO DE SAPO","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81642951,"JUEGO RECREATIVO (MAYOR A 1/4 UIT)","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81643036,"MAQUINA REMO INCLINADO","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81643122,MECEDORA,"81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81643464,"MEDALLAS EN GENERAL","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81643805,"MESA DE BILLAR - BILLAS","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81643976,"MESA DE BRIDGE","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81644147,"MESA DE FULBITO","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81644317,"MESA DE HOCKEY DE AIRE - AIR HOCKEY","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81644488,"MESA DE MARMOL","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81644829,"MESA DE PING PONG","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81645171,"MESA PARA TENIS","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81645512,"MESA PLASTICA","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81645853,"MINI TRAMPOLIN","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81645910,PASAMANOS,"81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81645967,PEREZOSA,"81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81646024,"PISCINA PORTATIL (MAYOR A 1/4 UIT)","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81646195,"PLATOS RECORDATORIOS EN GENERAL","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81646365,"PODIO DE PREMIACION","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81646536,"POTRO PARA GIMNASIA","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81646593,"RACK PARA BARRAS - PORTABARRAS","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81646650,"RACK PARA DISCOS ESTANDAR","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81646707,"RACK PARA DISCOS OLIMPICOS","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81646764,"RACK PARA MANCUERNAS - PORTAMANCUERNAS","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81646821,"RACK PARA SENTADILLAS","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81646878,RESBALADERA,"81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81647219,"RIEL DE EQUILIBRIO PARA GIMNASIA","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81647560,"SILLA DE ACRILICO","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81647902,"SILLA DE FIBRA VIDRIO","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81648243,"SILLA METALICA PARA ARBITRO DE VOLEY","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81648584,"TABLA DE PIQUE PARA ATLETISMO","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81648926,"TABLA PARA ABDOMINALES","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81649267,"TABLERO ACRILICO PARA BALONCESTO","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81649609,"TABLERO DE MADERA PARA BALONCESTO","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81649779,"TABLERO PARA BALONCESTO MOVIL","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81649950,"TABURETE DE MADERA PARA GIMNASIA","81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81649975,TOBOGAN,"81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
81649987,TRAMPOLIN,"81: RECREACIÓN Y DEPORTE","64: MOBILIARIO"
88220084,"ARNES DE AIRE AUTOCONTENIDO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88220118,"BASURERO BLINDADO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88220187,"BIOMBO ANTI RAYOS X","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88220256,"BOTAS ANTIFRAGMENTARIO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88220325,"CAJA BLINDADA PORTA AGUJAS RADIOACTIVAS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88220600,"CARRO CON BLINDAJE DE PLOMO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88220875,"CASCO PROTECTOR (MAYOR A 1/4 UIT)","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88221287,"CHALECO ANTIBALAS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88221493,"CHALECO ANTIFRAGMENTACION","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88221700,"CHALECO FLOTADOR SALVAVIDAS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88221906,"COLLARIN EMPLOMADO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88222112,"DETECTOR DE HUMO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88222318,"EQUIPO ANTIFRAGMENTARIO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88222421,"EQUIPO DE PROTECCION EMPLOMADO PARA RAYOS X","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88222473,"EQUIPO PARA TRASLADO DE EXPLOSIVOS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88222525,EXTINTOR,"88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88223350,"FLOTADOR SALVAVIDAS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88223453,"GUANTERA PARA RADIOELEMENTOS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88223556,"GUANTES ANTIFRAGMENTARIO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88223762,"GUANTES DE PLOMO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88224175,"HACHA CONTRA INCENDIOS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88224278,"IMAN TELESCOPICO PARA DESACTIVACION DE EXPLOSIVOS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88224381,"JERINGA EMPLOMADA","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88224587,"MANDIL DE ASBESTO PARA SOLDAR","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88225000,"MANDIL DE CUERO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88225825,"MANDIL EMPLOMADO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88226856,"MANOPLA DE PLOMO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88227062,"MANTO PROTECTOR ANTIEXPLOSIVOS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88227475,"MASCARA ANTIGAS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88227887,"MASCARA PARA PINTOR","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88228300,"MASCARA PARA SOLDAR (MAYOR A 1/4 UIT)","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88228506,"MASCARA PROTECTORA","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88228712,"MUSLERAS ANTIFRAGMENTARIO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88228918,"OLLA DE TRANSPORTE PARA EXPLOSIVOS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88229125,"OREJERAS ANTIRUIDO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88229193,"PISTOLA DE DESCARGA ELECTRICA","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88229262,"PROTECTOR DE OIDOS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88229399,"PROTECTOR DE RADIACION","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88229537,"SISTEMA DE DETECCION CONTRA INCENDIOS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88229589,"TANQUE DE AIRE AUTOCONTENIDO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88229640,"TRAJE ANTIEXPLOSIVOS","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88229691,"TRAJE DE INMERSION","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88229743,"UNIFORME DE ASBESTO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88229846,"VISOR ANTIFRAGMENTARIO","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
88229950,"VISOR NOCTURNO (INFRAROJO)","88: SEGURIDAD INDUSTRIAL","22: EQUIPO"
95220001,"VIDEOSCOPIO PORTATIL","95: TELECOMUNICACIONES","22: EQUIPO"
95220002,"SISTEMA DE PRESENTACION INALAMBRICA","95: TELECOMUNICACIONES","22: EQUIPO"
95220003,"EQUIPO DE ANALISIS FORENSE DE TELEFONIA MOVIL","95: TELECOMUNICACIONES","22: EQUIPO"
95220004,"EQUIPO DE ANALISIS DE FONETICA Y ACUSTICA FORENSE","95: TELECOMUNICACIONES","22: EQUIPO"
95220005,"GENERADOR DE IMAGEN PARA SISTEMA DE PROYECCION DIGITAL ASTRONOMICO","95: TELECOMUNICACIONES","22: EQUIPO"
95220006,"DETECTOR DE SEÑAL DE FIBRA OPTICA","95: TELECOMUNICACIONES","22: EQUIPO"
95220007,"CAMARA DE ESCANEO","95: TELECOMUNICACIONES","22: EQUIPO"
95220008,"MODULO DE CONEXION VIRTUAL","95: TELECOMUNICACIONES","22: EQUIPO"
95220009,"DISTRIBUIDOR DE SEÑAL DMX","95: TELECOMUNICACIONES","22: EQUIPO"
95220010,"ADAPTADOR DE CAMARA - UNIDAD DE INTERFAZ","95: TELECOMUNICACIONES","22: EQUIPO"
95220011,"SUPRESOR DE RETROALIMENTACION ACUSTICA","95: TELECOMUNICACIONES","22: EQUIPO"
95220012,"SISTEMA DE DISTRIBUCION DE ANTENA","95: TELECOMUNICACIONES","22: EQUIPO"
95220013,"ADAPTADOR DE AUDIO EN RED","95: TELECOMUNICACIONES","22: EQUIPO"
95220014,"SISTEMA DE DETECCION Y EXTINCION DE INCENDIOS PARA DATA CENTER","95: TELECOMUNICACIONES","22: EQUIPO"
95220015,"CONMUTADOR DE SERVICIO DE TRANSPORTE DE RED","95: TELECOMUNICACIONES","22: EQUIPO"
95220016,"FILTRO DE REFLEXION PARA MICROFONO","95: TELECOMUNICACIONES","22: EQUIPO"
95220017,"COMPENSADOR DE DISPERSION CROMATICA","95: TELECOMUNICACIONES","22: EQUIPO"
95220018,"CHASIS PARA EQUIPO DE COMUNICACION OPTICA","95: TELECOMUNICACIONES","22: EQUIPO"
95220025,"ADAPTADOR INALAMBRICO DE USB A HDMI/VGA","95: TELECOMUNICACIONES","22: EQUIPO"
95220037,"ADAPTADOR TELEFONICO ANALOGICO","95: TELECOMUNICACIONES","22: EQUIPO"
95220050,"AFINADOR DE SONIDO","95: TELECOMUNICACIONES","22: EQUIPO"
95220088,"ALIMENTADOR DE SEÑAL","95: TELECOMUNICACIONES","22: EQUIPO"
95220126,"AMPLIFICADOR (OTROS)","95: TELECOMUNICACIONES","22: EQUIPO"
95220163,"AMPLIFICADOR DE AUDIO","95: TELECOMUNICACIONES","22: EQUIPO"
95220201,"AMPLIFICADOR DE RADIOFRECUENCIA","95: TELECOMUNICACIONES","22: EQUIPO"
95220220,"AMPLIFICADOR MEZCLADOR","95: TELECOMUNICACIONES","22: EQUIPO"
95220239,"AMPLIFICADOR TELEFONICO","95: TELECOMUNICACIONES","22: EQUIPO"
95220248,"ANALIZADOR DE COMUNICACION DIGITAL","95: TELECOMUNICACIONES","22: EQUIPO"
95220250,"ANALIZADOR DE DISPERSION PMD/CD","95: TELECOMUNICACIONES","22: EQUIPO"
95220253,"ANALIZADOR DE DISPERSION POR MODO DE POLARIZACION (PMD)","95: TELECOMUNICACIONES","22: EQUIPO"
95220258,"ANALIZADOR DE ENERGIA ELECTROSTATICA","95: TELECOMUNICACIONES","22: EQUIPO"
95220277,"ANALIZADOR DE ESPECTROS","95: TELECOMUNICACIONES","22: EQUIPO"
95220286,"ANALIZADOR DE FIBRA OPTICA - ANALIZADOR DE RED","95: TELECOMUNICACIONES","22: EQUIPO"
95220296,"ANALIZADOR DE INTENSIDAD DE CAMPO DE RADIOFRECUENCIA","95: TELECOMUNICACIONES","22: EQUIPO"
95220305,"ANALIZADOR DE PROTOCOLOS","95: TELECOMUNICACIONES","22: EQUIPO"
95220315,"ANALIZADOR DE RADIOCOMUNICACIONES","95: TELECOMUNICACIONES","22: EQUIPO"
95220352,"ANALIZADOR DE SEÑALES DE TELEVISION","95: TELECOMUNICACIONES","22: EQUIPO"
95220390,"ANALIZADOR DE SISTEMA PARA MICROONDAS","95: TELECOMUNICACIONES","22: EQUIPO"
95220399,"ANALIZADOR DE TELEFONO","95: TELECOMUNICACIONES","22: EQUIPO"
95220409,"ANALIZADOR INTEGRADO DE RED RDSI - ISDN","95: TELECOMUNICACIONES","22: EQUIPO"
95220428,"ANALIZADOR LOGICO DE SEÑAL DIGITAL","95: TELECOMUNICACIONES","22: EQUIPO"
95220447,"ANALIZADOR PORTATIL DE TRANSPORT STREAM - TS ANALYZER","95: TELECOMUNICACIONES","22: EQUIPO"
95220466,"ANALIZADORES (OTROS)","95: TELECOMUNICACIONES","22: EQUIPO"
95220503,"ANTENA (OTRAS) (MAYOR A 1/4 UIT)","95: TELECOMUNICACIONES","22: EQUIPO"
95220541,"ANTENA BANDA ANCHA HF","95: TELECOMUNICACIONES","22: EQUIPO"
95220579,"ANTENA BASE OMNIDIRECCIONAL","95: TELECOMUNICACIONES","22: EQUIPO"
95220655,"ANTENA DE RADAR","95: TELECOMUNICACIONES","22: EQUIPO"
95220692,"ANTENA DE SUPERFICIE","95: TELECOMUNICACIONES","22: EQUIPO"
95220730,"ANTENA DE TRANSMISION","95: TELECOMUNICACIONES","22: EQUIPO"
95220768,"ANTENA DIPOLO","95: TELECOMUNICACIONES","22: EQUIPO"
95220787,"ANTENA DIRECCIONAL","95: TELECOMUNICACIONES","22: EQUIPO"
95220844,"ANTENA FANTASMA CON DISIPADOR","95: TELECOMUNICACIONES","22: EQUIPO"
95220881,"ANTENA MOVIL HF","95: TELECOMUNICACIONES","22: EQUIPO"
95220957,"ANTENA MULTIBANDA","95: TELECOMUNICACIONES","22: EQUIPO"
95220995,"ANTENA PARABOLICA","95: TELECOMUNICACIONES","22: EQUIPO"
95221013,"APLICADOR DE DIAGNOSTICO","95: TELECOMUNICACIONES","22: EQUIPO"
95221032,"ATENUADOR OPTICO VARIABLE","95: TELECOMUNICACIONES","22: EQUIPO"
95221051,"AUDIFONOS (MAYOR A 1/4 UIT)","95: TELECOMUNICACIONES","22: EQUIPO"
95221070,"AUDIFONOS PROFESIONALES","95: TELECOMUNICACIONES","22: EQUIPO"
95221095,"BANCO DE MICROPOSICIONAMIENTO AUTOMATICO","95: TELECOMUNICACIONES","22: EQUIPO"
95221108,"BALANCEADOR DE PARLANTE","95: TELECOMUNICACIONES","22: EQUIPO"
95221117,"BASE DE SINCRONIZACION PARA TELEFONO SATELITAL","95: TELECOMUNICACIONES","22: EQUIPO"
95221127,"BLOQUEADOR DE SEÑAL CELULAR","95: TELECOMUNICACIONES","22: EQUIPO"
95221128,"BLOQUEADOR DE ESCRITURA PORTATIL DE PUERTO USB","95: TELECOMUNICACIONES","22: EQUIPO"
95221129,"BLOQUEADOR DE ESCRITURA PORTATIL DE PUERTO DE DISCOS TIPO IDE/SATA","95: TELECOMUNICACIONES","22: EQUIPO"
95221146,"BOCINA - DIFUSOR DE AUDIO","95: TELECOMUNICACIONES","22: EQUIPO"
95221184,BOOM,"95: TELECOMUNICACIONES","22: EQUIPO"
95221221,"BORRADOR DE CINTAS","95: TELECOMUNICACIONES","22: EQUIPO"
95221259,BOTONERA,"95: TELECOMUNICACIONES","22: EQUIPO"
95221297,"BUSCA PERSONAS - BEEPER","95: TELECOMUNICACIONES","22: EQUIPO"
95221335,"CAJA ACUSTICA","95: TELECOMUNICACIONES","22: EQUIPO"
95221373,"CAJA DE DISTRIBUCION DE MICROFONO, AUDIO Y LUCES","95: TELECOMUNICACIONES","22: EQUIPO"
95221382,"CAMARA ANTISONORA","95: TELECOMUNICACIONES","22: EQUIPO"
95221384,"CAMARA CCD PARA ASTROFOTOGRAFIA","95: TELECOMUNICACIONES","22: EQUIPO"
95221386,"CAMARA CINEMATOGRAFICA","95: TELECOMUNICACIONES","22: EQUIPO"
95221388,"CAMARA DE ACCION","95: TELECOMUNICACIONES","22: EQUIPO"
95221391,"CAMARA DE CIANOCRILATO PARA LABORATORIO","95: TELECOMUNICACIONES","22: EQUIPO"
95221400,"CAMARA DE RED - CAMARA IP INALAMBRICA","95: TELECOMUNICACIONES","22: EQUIPO"
95221410,"CAMARA DE SATELITE","95: TELECOMUNICACIONES","22: EQUIPO"
95221448,"CAMARA DE TELEVISION","95: TELECOMUNICACIONES","22: EQUIPO"
95221457,"CAMARA DE TUBO SELLADO","95: TELECOMUNICACIONES","22: EQUIPO"
95221467,"CAMARA DE VIDEO","95: TELECOMUNICACIONES","22: EQUIPO"
95221470,"CAMARA DE VIDEO DIGITAL","95: TELECOMUNICACIONES","22: EQUIPO"
95221473,"CAMARA DE VIDEO DIGITAL CON DISQUETERA","95: TELECOMUNICACIONES","22: EQUIPO"
95221474,"CAMARA DOMO A COLOR","95: TELECOMUNICACIONES","22: EQUIPO"
95221475,"CAMARA DOMO BLANCO Y NEGRO","95: TELECOMUNICACIONES","22: EQUIPO"
95221476,"CAPTURADOR DE VIDEO","95: TELECOMUNICACIONES","22: EQUIPO"
95221477,"CAMARA GRABADORA DE VIDEO PARA VEHICULO","95: TELECOMUNICACIONES","22: EQUIPO"
95221480,"CAMARA TRAMPA","95: TELECOMUNICACIONES","22: EQUIPO"
95221486,"CARGA COAXIAL","95: TELECOMUNICACIONES","22: EQUIPO"
95221524,"CASETERA DE PROGRAMACION DE CENTRAL TELEFONICA","95: TELECOMUNICACIONES","22: EQUIPO"
95221536,"CENTRAL DE BUSCA PERSONAS - CENTRAL DE BEEPER","95: TELECOMUNICACIONES","22: EQUIPO"
95221542,"CENTRAL DE COMUNICACIONES","95: TELECOMUNICACIONES","22: EQUIPO"
95221548,"CENTRAL DE INTERCOMUNICADORES","95: TELECOMUNICACIONES","22: EQUIPO"
95221561,"CENTRAL TELEFONICA","95: TELECOMUNICACIONES","22: EQUIPO"
95221580,"CAMARA CIENTIFICA DIGITAL","95: TELECOMUNICACIONES","22: EQUIPO"
95221599,"CIRCUITO CERRADO DE VIDEO","95: TELECOMUNICACIONES","22: EQUIPO"
95221618,"CLAQUETA DIGITAL","95: TELECOMUNICACIONES","22: EQUIPO"
95221637,CODIFICADOR,"95: TELECOMUNICACIONES","22: EQUIPO"
95221675,"COLUMNA SONORA","95: TELECOMUNICACIONES","22: EQUIPO"
95221694,"COMBINADOR PARA REPETIDORA","95: TELECOMUNICACIONES","22: EQUIPO"
95221713,"COMPRESOR DE SONIDO","95: TELECOMUNICACIONES","22: EQUIPO"
95221725,"COMPROBADOR DE SISTEMA Y GESTION DE INSTALACIONES CA-TV","95: TELECOMUNICACIONES","22: EQUIPO"
95221737,"COMPROBADOR DE TERMINALES MOVILES GSM","95: TELECOMUNICACIONES","22: EQUIPO"
95221743,"COMPUTADORA DE CAMPO PORTATIL","95: TELECOMUNICACIONES","22: EQUIPO"
95221750,"CONCENTRADOR (OTROS)","95: TELECOMUNICACIONES","22: EQUIPO"
95221788,"CONCENTRADOR DE COMUNICACIONES","95: TELECOMUNICACIONES","22: EQUIPO"
95221807,"CONCENTRADOR DE IMAGENES - IMAGE HUB","95: TELECOMUNICACIONES","22: EQUIPO"
95221816,"CONCENTRADOR DE RED","95: TELECOMUNICACIONES","22: EQUIPO"
95221826,"CONSOLA PARA ATENCION DE LLAMADAS TELEFONICAS","95: TELECOMUNICACIONES","22: EQUIPO"
95221864,"CONSOLA PARA CONTROL DE AUDIO","95: TELECOMUNICACIONES","22: EQUIPO"
95221902,"CONSOLA PARA CONTROL DE LUCES","95: TELECOMUNICACIONES","22: EQUIPO"
95221939,"CONSOLA PARA EQUIPO DE GRABACION","95: TELECOMUNICACIONES","22: EQUIPO"
95221977,"CONTROL DEL TRANSMISOR Y AUDIO","95: TELECOMUNICACIONES","22: EQUIPO"
95221996,"CONTROL DIGITAL DE IMAGENES MULTIPANTALLA - IMAGE GATEWAY","95: TELECOMUNICACIONES","22: EQUIPO"
95222015,"CONTROL REMOTO EN GENERAL","95: TELECOMUNICACIONES","22: EQUIPO"
95222034,"CONTROLADOR DE PUNTOS DE ACCESO A RED INALAMBRICA","95: TELECOMUNICACIONES","22: EQUIPO"
95222053,"CONVERSOR ANALOGICO DIGITAL","95: TELECOMUNICACIONES","22: EQUIPO"
95222071,"CONVERSOR CELULAR GSM","95: TELECOMUNICACIONES","22: EQUIPO"
95222090,"CONVERSOR DE BAJADA - DOWN CONVERTER","95: TELECOMUNICACIONES","22: EQUIPO"
95222128,"CONVERSOR DE SUBIDA","95: TELECOMUNICACIONES","22: EQUIPO"
95222166,"CONVERTIDOR (OTROS)","95: TELECOMUNICACIONES","22: EQUIPO"
95222204,"CORRECTOR BASE TIEMPO - T.B.C.","95: TELECOMUNICACIONES","22: EQUIPO"
95222242,"CORTADOR DE FIBRA OPTICA","95: TELECOMUNICACIONES","22: EQUIPO"
95222251,"CRIPTOFAX - CIFRADOR DE FACSIMIL","95: TELECOMUNICACIONES","22: EQUIPO"
95222260,CRIPTOFONO,"95: TELECOMUNICACIONES","22: EQUIPO"
95222269,"CUBO DE RETROPROYECCION - VIDEO WALL CUBE","95: TELECOMUNICACIONES","22: EQUIPO"
95222279,"DECODIFICADOR (OTROS)","95: TELECOMUNICACIONES","22: EQUIPO"
95222298,"DECODIFICADOR CODIFICADOR DE SEÑAL DE AUDIO","95: TELECOMUNICACIONES","22: EQUIPO"
95222317,"DECODIFICADOR PARA LECTURA DE TONO","95: TELECOMUNICACIONES","22: EQUIPO"
95222355,"DEMODULADOR (OTROS)","95: TELECOMUNICACIONES","22: EQUIPO"
95222393,"DEMODULADOR DE TV","95: TELECOMUNICACIONES","22: EQUIPO"
95222412,"DEMODULADOR DIGITAL","95: TELECOMUNICACIONES","22: EQUIPO"
95222431,"DERIVADOR DE DATOS SISTEMA DIGITAL","95: TELECOMUNICACIONES","22: EQUIPO"
95222449,"DESIGNADOR LASERICO","95: TELECOMUNICACIONES","22: EQUIPO"
95222453,"DETECTOR DE AUDIO TRANSMISOR","95: TELECOMUNICACIONES","22: EQUIPO"
95222457,"DETECTOR DE GRABADORES DE CINTA O VIDEO","95: TELECOMUNICACIONES","22: EQUIPO"
95222461,"DETECTOR DE INTERFERENCIAS TELEFONICAS","95: TELECOMUNICACIONES","22: EQUIPO"
95222468,"DETECTOR LINEAL","95: TELECOMUNICACIONES","22: EQUIPO"
95222506,DICTAFONO,"95: TELECOMUNICACIONES","22: EQUIPO"
95222525,"DIGITALIZADOR DE MICROFILM","95: TELECOMUNICACIONES","22: EQUIPO"
95222534,"DISCADOR AUTOMATICO","95: TELECOMUNICACIONES","22: EQUIPO"
95222539,"DISPOSITIVO DE SERVICIOS DE RED","95: TELECOMUNICACIONES","22: EQUIPO"
95222544,"DISTORCIMETRO DE AUDIO","95: TELECOMUNICACIONES","22: EQUIPO"
95222582,"DISTRIBUIDOR DE AUDIO","95: TELECOMUNICACIONES","22: EQUIPO"
95222619,"DISTRIBUIDOR DE FLUJO","95: TELECOMUNICACIONES","22: EQUIPO"
95222657,"DISTRIBUIDOR DE LINEA TELEFONICA","95: TELECOMUNICACIONES","22: EQUIPO"
95222695,"DISTRIBUIDOR DE POTENCIA","95: TELECOMUNICACIONES","22: EQUIPO"
95222714,"DISTRIBUIDOR DE VIDEO","95: TELECOMUNICACIONES","22: EQUIPO"
95222733,"DISTRIBUIDOR DE VIDEO Y PULSOS","95: TELECOMUNICACIONES","22: EQUIPO"
95222771,"DIVISOR DE FRECUENCIA","95: TELECOMUNICACIONES","22: EQUIPO"
95222790,"DUPLICADORA DE MICROFILM","95: TELECOMUNICACIONES","22: EQUIPO"
95222808,DUPLEXOR,"95: TELECOMUNICACIONES","22: EQUIPO"
95222818,"DUPLICADOR DE SLIDES","95: TELECOMUNICACIONES","22: EQUIPO"
95222832,"DUPLICADOR/COPIADOR DE CD/DVD","95: TELECOMUNICACIONES","22: EQUIPO"
95222839,"DUPLICADORA IMPRESORA DE CD/DVD","95: TELECOMUNICACIONES","22: EQUIPO"
95222846,ECUALIZADOR,"95: TELECOMUNICACIONES","22: EQUIPO"
95222858,"ECUALIZADOR GRAFICO DIGITAL","95: TELECOMUNICACIONES","22: EQUIPO"
95222870,"ECUALIZADOR PARAMETRICO DIGITAL","95: TELECOMUNICACIONES","22: EQUIPO"
95222884,"ELEVADOR DE SONIDO","95: TELECOMUNICACIONES","22: EQUIPO"
95222922,"ELEVADOR DE VOLTAJE","95: TELECOMUNICACIONES","22: EQUIPO"
95222960,"ELEVADOR MANUAL","95: TELECOMUNICACIONES","22: EQUIPO"
95222978,"EMBEBEDOR/DESEMBEBEDOR DE AUDIO","95: TELECOMUNICACIONES","22: EQUIPO"
95222997,"EMPALMADOR DE CINTA","95: TELECOMUNICACIONES","22: EQUIPO"
95223035,"EMPALMADOR DE FIBRA OPTICA","95: TELECOMUNICACIONES","22: EQUIPO"
95223041,"ENRUTADOR DE VIDEO - VIDEO ROUTING SWITCHER","95: TELECOMUNICACIONES","22: EQUIPO"
95223047,"EQUIPO ADF","95: TELECOMUNICACIONES","22: EQUIPO"
95223053,"EQUIPO ADMINISTRADOR DE ANCHO DE BANDA - BANDWIDTH MANAGER","95: TELECOMUNICACIONES","22: EQUIPO"
95223056,"EQUIPO CRIPTOGRAFICO","95: TELECOMUNICACIONES","22: EQUIPO"
95223059,"EQUIPO CSAS CONTROL DE SISTEMA DE AUMENTACION ESTABILIZACION","95: TELECOMUNICACIONES","22: EQUIPO"
95223065,"EQUIPO ANTI DENEGACION DE SERVICIO DISTRIBUIDO","95: TELECOMUNICACIONES","22: EQUIPO"
95223066,"EQUIPO DE AUDIOCONFERENCIA","95: TELECOMUNICACIONES","22: EQUIPO"
95223073,"EQUIPO DE CARGA FANTASMA","95: TELECOMUNICACIONES","22: EQUIPO"
95223077,"EQUIPO CERTIFICADOR DE CABLEADO ESTRUCTURADO","95: TELECOMUNICACIONES","22: EQUIPO"
95223082,"EQUIPO DE CINE EN CASA - HOME THEATER","95: TELECOMUNICACIONES","22: EQUIPO"
95223085,"EQUIPO DE COMUNICACION LAN","95: TELECOMUNICACIONES","22: EQUIPO"
95223088,"EQUIPO DE COMUNICACION WAN","95: TELECOMUNICACIONES","22: EQUIPO"
95223092,"EQUIPO DE DATACONFERENCIA","95: TELECOMUNICACIONES","22: EQUIPO"
95223111,"EQUIPO DE ENLACE LINK","95: TELECOMUNICACIONES","22: EQUIPO"
95223112,"EQUIPO ESPECIALIZADO EN LA OBTENCION DE IMAGENES PARA ANALISIS FORENSE","95: TELECOMUNICACIONES","22: EQUIPO"
95223113,"EQUIPO ESPECIALIZADO DUPLICADOR QUE PERMITE REALIZAR IMAGENES FORENSE O COPIAS BIT A BIT","95: TELECOMUNICACIONES","22: EQUIPO"
